algorithm,metric,x_percent,mean,std,min,max,q1,q3
hits,true_positives,50,4129.8,11.093241185514717,4106.0,4151.0,4124.5,4134.5
hits,false_positives,50,1422.2,11.093241185514717,1401.0,1446.0,1417.5,1427.5
hits,false_negatives,50,1422.2,11.093241185514717,1401.0,1446.0,1417.5,1427.5
hits,true_negatives,50,4129.8,11.093241185514717,4106.0,4151.0,4124.5,4134.5
hits,true_positive_rate,50,0.7438400576368877,0.0019980621731834846,0.7395533141210374,0.7476585014409222,0.742885446685879,0.7446865994236311
katz,true_positives,50,4272.9,2.9137604568666933,4264.0,4281.0,4272.75,4273.0
katz,false_positives,50,1279.1,2.9137604568666933,1271.0,1288.0,1279.0,1279.25
katz,false_negatives,50,1279.1,2.9137604568666933,1271.0,1288.0,1279.0,1279.25
katz,true_negatives,50,4272.9,2.9137604568666933,4264.0,4281.0,4272.75,4273.0
katz,true_positive_rate,50,0.7696145533141211,0.0005248127624039369,0.7680115273775217,0.7710734870317003,0.7695875360230547,0.7696325648414986
act,true_positives,50,3201.45,21.597395676330976,3155.0,3249.0,3192.0,3217.0
act,false_positives,50,2350.55,21.597395676330976,2303.0,2397.0,2335.0,2360.0
act,false_negatives,50,2350.55,21.597395676330976,2303.0,2397.0,2335.0,2360.0
act,true_negatives,50,3201.45,21.597395676330976,3155.0,3249.0,3192.0,3217.0
act,true_positive_rate,50,0.5766300432276656,0.003890020835074017,0.5682636887608069,0.5851945244956772,0.5749279538904899,0.5794308357348703
lhn,true_positives,75,4437.45,35.54359998649546,4375.0,4517.0,4418.5,4452.0
lhn,false_positives,75,3890.55,35.54359998649546,3811.0,3953.0,3876.0,3909.5
lhn,false_negatives,75,3890.55,35.54359998649546,3811.0,3953.0,3876.0,3909.5
lhn,true_negatives,75,4437.45,35.54359998649546,4375.0,4517.0,4418.5,4452.0
lhn,true_positive_rate,75,0.532835014409222,0.0042679634950162654,0.5253362151777138,0.5423871277617676,0.5305595581171949,0.5345821325648414
ra,true_positives,75,4437.45,35.54359998649546,4375.0,4517.0,4418.5,4452.0
ra,false_positives,75,3890.55,35.54359998649546,3811.0,3953.0,3876.0,3909.5
ra,false_negatives,75,3890.55,35.54359998649546,3811.0,3953.0,3876.0,3909.5
ra,true_negatives,75,4437.45,35.54359998649546,4375.0,4517.0,4418.5,4452.0
ra,true_positive_rate,75,0.532835014409222,0.0042679634950162654,0.5253362151777138,0.5423871277617676,0.5305595581171949,0.5345821325648414
hits,true_positives,75,5610.7,19.17576595601855,5575.0,5643.0,5594.5,5625.0
hits,false_positives,75,2717.3,19.17576595601855,2685.0,2753.0,2703.0,2733.5
